name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Paris, France",2008-07-14,75.9,52.9,64.4,75.9,52.9,64.4,47.8,57.8,0,0,0,,0,0,16.3,6.8,314.9,1023.5,18.4,18.9,,,,,2008-07-14T06:02:26,2008-07-14T21:50:02,0.37,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-15,80,57.6,69.6,80,57.6,69.6,54.4,59.9,0,0,0,,0,0,19.7,10.7,307.6,1027.5,14.5,15.9,,,,,2008-07-15T06:03:29,2008-07-15T21:49:10,0.4,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-16,71.1,62.4,66,71.1,62.4,66,55.7,70.1,0,0,0,,0,0,19.5,10.5,297.9,1023,64.7,14.9,,,,,2008-07-16T06:04:33,2008-07-16T21:48:15,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-17,71.2,58.9,65.3,71.2,58.9,65.3,50.2,59.5,0.003,100,8.33,rain,0,0,24.5,10.3,306.3,1016.9,69.7,17.3,,,,,2008-07-17T06:05:39,2008-07-17T21:47:18,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-18,71.2,59.2,65.5,71.2,59.2,65.5,52.4,62.8,0.001,100,4.17,rain,0,0,26.8,11.9,254.3,1014.3,75.2,16.9,,,,,2008-07-18T06:06:46,2008-07-18T21:46:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-19,74.9,62.8,67.7,74.9,62.8,67.7,56.1,67.3,0,0,0,,0,0,28.9,14.4,244,1012.8,65.7,16.9,,,,,2008-07-19T06:07:55,2008-07-19T21:45:18,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-20,68,54.6,62.1,68,54.6,62.1,48.2,62.9,0,0,0,,0,0,28.6,14.2,304.2,1017,44.7,17.9,,,,,2008-07-20T06:09:04,2008-07-20T21:44:14,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-21,68.1,54,61,68.1,54,61,45.3,58.2,0,0,0,,0,0,25.8,12.4,313.8,1022.6,36.5,18.2,,,,,2008-07-21T06:10:15,2008-07-21T21:43:08,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-22,77.8,53.4,65.7,77.8,53.4,65.7,46.2,53.4,0,0,0,,0,0,24.2,9.2,320.1,1025.6,10.1,18.8,,,,,2008-07-22T06:11:27,2008-07-22T21:41:59,0.64,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-23,81.6,57.8,70.6,80.8,57.8,70.5,51,51.7,0,0,0,,0,0,21.3,9.1,59.8,1022.7,1.2,20.5,,,,,2008-07-23T06:12:40,2008-07-23T21:40:49,0.68,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-24,84,61.1,73.5,81.6,61.1,73,49,44.2,0.001,100,4.17,rain,0,0,27.2,12.8,93.7,1015.5,26.2,19.8,,,,,2008-07-24T06:13:54,2008-07-24T21:39:36,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-25,79.4,64.1,71.6,79.4,64.1,71.6,56.7,60.3,0,0,0,,0,0,17.6,9.4,268.4,1011.4,61.8,15.1,,,,,2008-07-25T06:15:09,2008-07-25T21:38:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-26,78.2,61.3,69.9,78.2,61.3,69.9,60.4,73.3,0.776,100,29.17,rain,0,0,17,7.2,327.7,1014.7,74.2,11.2,,,,,2008-07-26T06:16:24,2008-07-26T21:37:05,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-27,84.4,66.2,74.3,84,66.2,74.3,59.6,61.5,0,0,0,,0,0,16.1,7.3,9.2,1016.5,62.5,13.2,,,,,2008-07-27T06:17:41,2008-07-27T21:35:46,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-28,88.2,67.1,77.2,87.6,67.1,77.3,62.6,63.7,0.142,100,12.5,rain,0,0,30.4,12.6,134.3,1013.3,39.5,11,,,,,2008-07-28T06:18:58,2008-07-28T21:34:26,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-29,78.6,63.2,70.6,78.6,63.2,70.6,57.5,66,0.003,100,8.33,rain,0,0,25.1,11.1,227.5,1016.1,67.6,12.6,,,,,2008-07-29T06:20:16,2008-07-29T21:33:03,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-30,87.4,62.3,75.2,86.5,62.3,75.2,58.6,58.7,0,0,0,,0,0,14.5,4.8,36.4,1016.9,43.9,16.5,,,,,2008-07-30T06:21:35,2008-07-30T21:31:39,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-07-31,92.5,68,78.9,92.6,68,79.1,63.3,61.4,0.004,100,4.17,rain,0,0,21.4,9.2,152.9,1012.8,55.3,13.9,,,,,2008-07-31T06:22:54,2008-07-31T21:30:13,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999,07057099999,07055099999"
"Paris, France",2008-08-01,75.3,62.1,69,75.3,62.1,69,55.7,64.1,0,0,0,,0,0,23.2,12.5,232.7,1016,66.3,16.9,,,,,2008-08-01T06:24:14,2008-08-01T21:28:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-02,76.3,59.4,65.9,76.3,59.4,65.9,58.2,76.9,0.044,100,20.83,rain,0,0,30.9,12.8,203.9,1016.9,61.4,16.8,,,,,2008-08-02T06:25:35,2008-08-02T21:27:15,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-03,75.4,63.1,69.4,75.4,63.1,69.4,61.9,77.4,0.008,100,12.5,rain,0,0,30.9,14.7,217.6,1015.2,88.3,17.2,,,,,2008-08-03T06:26:56,2008-08-03T21:25:44,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-04,74.5,63.4,68.7,74.5,63.4,68.7,56.7,68.4,0.276,100,25,rain,0,0,33.1,13.3,269.9,1012.8,66.3,16.3,,,,,2008-08-04T06:28:17,2008-08-04T21:24:11,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-05,82.6,63.1,72,82.4,63.1,72,56,58.4,0,0,0,,0,0,18.3,7.7,189.1,1016.2,57.2,17.1,,,,,2008-08-05T06:29:39,2008-08-05T21:22:37,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999,07057099999,07055099999"
"Paris, France",2008-08-06,89.5,62.7,76.8,88.9,62.7,76.7,60.1,60,0,0,0,,0,0,17,7.5,153.2,1012.5,28.7,17.8,,,,,2008-08-06T06:31:01,2008-08-06T21:21:00,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-07,77.2,63.4,69.6,77.2,63.4,69.6,62,77.8,1.431,100,45.83,rain,0,0,31.4,16,220.5,1007.4,70.7,14.1,,,,,2008-08-07T06:32:24,2008-08-07T21:19:23,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-08,70.6,61,64.8,70.6,61,64.8,57.7,78.7,0.226,100,37.5,rain,0,0,28.7,13.1,268.4,1011.3,77.3,13.7,,,,,2008-08-08T06:33:47,2008-08-08T21:17:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-09,76.5,56.9,66.9,76.5,56.9,66.9,54.8,68.1,0.001,100,4.17,rain,0,0,26.2,10.3,238.1,1016,43.3,13.6,,,,,2008-08-09T06:35:10,2008-08-09T21:16:03,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-10,72.2,61.3,66.8,72.2,61.3,66.8,58.3,74.4,0.002,100,4.17,rain,0,0,24.8,13.3,212,1010.3,68.8,15.8,,,,,2008-08-10T06:36:33,2008-08-10T21:14:21,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-11,72.9,58.7,65.5,72.9,58.7,65.5,54,67.8,0,0,0,,0,0,18.3,9.1,218.1,1006.2,63.1,14.9,,,,,2008-08-11T06:37:57,2008-08-11T21:12:38,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-12,75.2,60.3,67.9,75.2,60.3,67.9,55.5,67.3,0.153,100,20.83,rain,0,0,39.2,17.7,220.5,997.6,56.2,13.3,,,,,2008-08-12T06:39:21,2008-08-12T21:10:53,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-13,71.6,59.1,65.1,71.6,59.1,65.1,51,61.7,0.006,100,4.17,rain,0,0,38.3,17.2,224.4,1008.4,58.6,15.8,,,,,2008-08-13T06:40:45,2008-08-13T21:09:08,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-14,70.3,53.5,62.4,70.3,53.5,62.4,50,65.6,0.089,100,12.5,rain,0,0,19.3,7.4,211.7,1015,51,18.9,,,,,2008-08-14T06:42:09,2008-08-14T21:07:21,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-15,72.5,57.5,64,72.5,57.5,64,50.4,64.4,0.01,100,8.33,rain,0,0,18.7,9.1,333.8,1015.5,49,16.7,,,,,2008-08-15T06:43:34,2008-08-15T21:05:32,0.45,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-16,72.9,56.2,65,72.9,56.2,65,49.9,59.8,0,0,0,,0,0,19.8,9.9,152.1,1011.4,59.1,20.4,,,,,2008-08-16T06:44:58,2008-08-16T21:03:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-17,71.6,60.9,65.7,71.6,60.9,65.7,52.4,63.2,0,0,0,,0,0,25.1,11.9,211.5,1009.2,67.8,20.7,,,,,2008-08-17T06:46:23,2008-08-17T21:01:52,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-18,76.9,58.5,67.5,76.9,58.5,67.5,55.1,65.5,0.006,100,4.17,rain,0,0,33.1,14.8,204.4,1009.5,52,18.8,,,,,2008-08-18T06:47:48,2008-08-18T21:00:01,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-19,73.2,60.1,65.6,73.2,60.1,65.6,54.7,69,0.104,100,16.67,rain,0,0,32,15.1,221.6,1010.6,71.3,16.7,,,,,2008-08-19T06:49:13,2008-08-19T20:58:08,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-20,69.2,59.7,64,69.2,59.7,64,53.6,70.1,0.002,100,4.17,rain,0,0,29.1,12.5,232.7,1015.4,79.4,16.5,,,,,2008-08-20T06:50:37,2008-08-20T20:56:15,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999,07055099999"
"Paris, France",2008-08-21,72.5,56.9,64.3,72.5,56.9,64.3,56.1,75.4,0.027,100,12.5,rain,0,0,20.4,12.1,212.6,1017.2,59.8,13.4,,,,,2008-08-21T06:52:02,2008-08-21T20:54:20,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07153099999,07157099999,07147099999,07150099999,07057099999"
"Paris, France",2008-08-22,63.3,60,61.6,63.3,60,61.6,59.5,92.8,0.827,100,70.83,rain,0,0,15.5,7.4,265.9,1014.2,84.9,6.2,,,,,2008-08-22T06:53:27,2008-08-22T20:52:25,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07146099999,07156099999,07153099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-23,67.5,54.6,60.5,67.5,54.6,60.5,50.7,72.4,0.002,100,8.33,rain,0,0,22.9,11.6,281.7,1016,46.1,11.6,,,,,2008-08-23T06:54:52,2008-08-23T20:50:28,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-24,64.6,53.3,59.3,64.6,53.3,59.3,53.2,80.7,0.015,100,16.67,rain,0,0,20.6,10,209.5,1014.2,80.4,11.3,,,,,2008-08-24T06:56:17,2008-08-24T20:48:31,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-25,71.4,56.8,64,71.4,56.8,64,55.8,76.4,0.027,100,25,rain,0,0,18.6,8.8,251.1,1017.4,79.3,10.8,,,,,2008-08-25T06:57:42,2008-08-25T20:46:33,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-26,71.7,59.9,65.6,71.7,59.9,65.6,58.3,77.9,0,0,0,,0,0,13.2,6.3,285.1,1023.1,61.6,12.1,,,,,2008-08-26T06:59:07,2008-08-26T20:44:34,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-27,72.5,57.6,65.1,72.5,57.6,65.1,56.7,75,0,0,0,,0,0,16.1,8.6,314.3,1023.7,39.6,8.6,,,,,2008-08-27T07:00:32,2008-08-27T20:42:35,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-28,67.7,61.8,64.4,67.7,61.8,64.4,55.8,73.9,0,0,0,,0,0,14.8,8.4,311.9,1022.3,90.1,9.9,,,,,2008-08-28T07:01:57,2008-08-28T20:40:34,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-29,71.2,62.4,65.4,71.2,62.4,65.4,57.1,74.8,0,0,0,,0,0,18.3,9.2,61.3,1020.3,69.5,9.6,,,,,2008-08-29T07:03:22,2008-08-29T20:38:33,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-30,84.1,58.1,70.2,84,58.1,70.2,58.6,69.4,0,0,0,,0,0,16.6,7.7,89.8,1015.1,1.4,10.6,,,,,2008-08-30T07:04:47,2008-08-30T20:36:32,0,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-08-31,79.3,64.4,71.7,79.3,64.4,71.7,61.1,70.2,0.008,100,8.33,rain,0,0,26.4,12.4,212.9,1012.3,58.3,12.1,,,,,2008-08-31T07:06:12,2008-08-31T20:34:30,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-01,71.8,61.2,65.3,71.8,61.2,65.3,55.3,71.2,0,0,0,,0,0,20.9,11.3,233.1,1016.9,79.3,15.7,,,,,2008-09-01T07:07:37,2008-09-01T20:32:27,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-02,71.9,56.2,63.8,71.9,56.2,63.8,56.9,78.7,0.047,100,25,rain,0,0,37.4,15.9,200.4,1010.4,83.2,15.2,,,,,2008-09-02T07:09:02,2008-09-02T20:30:23,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-03,62.1,54.4,57.2,62.1,54.4,57.2,52.6,84.9,0.034,100,25,rain,0,0,23.2,10.2,205.2,1008.2,65,15.6,,,,,2008-09-03T07:10:27,2008-09-03T20:28:20,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-04,65.4,51.3,58.3,65.4,51.3,58.3,51.5,79.1,0.001,100,4.17,rain,0,0,28.1,15.8,201.6,1006.7,70.4,14.4,,,,,2008-09-04T07:11:52,2008-09-04T20:26:15,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-05,67.8,57,62,67.8,57,62,57.4,85.2,0.036,100,20.83,rain,0,0,45.8,15.6,174,1000.1,79.8,13.3,,,,,2008-09-05T07:13:17,2008-09-05T20:24:10,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-06,69.6,58.6,64.3,69.6,58.6,64.3,51.6,64.6,0.005,100,12.5,rain,0,0,42.5,17.6,207,1002.4,56.1,18.1,,,,,2008-09-06T07:14:42,2008-09-06T20:22:05,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-07,66.3,57.4,61.6,66.3,57.4,61.6,52.9,73.9,0.035,100,16.67,rain,0,0,31.5,14.3,222.4,1009.2,83.4,15,,,,,2008-09-07T07:16:07,2008-09-07T20:20:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-08,69.6,53.3,61.1,69.6,53.3,61.1,50.6,70.8,0.001,100,4.17,rain,0,0,20.1,9,194.1,1015.7,36.6,14.8,,,,,2008-09-08T07:17:32,2008-09-08T20:17:54,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-09,79.5,53.2,63.9,79.5,53.2,63.9,55,74.2,0.008,100,4.17,rain,0,0,43.5,15.6,169.1,1013.5,36.2,14.5,,,,,2008-09-09T07:18:57,2008-09-09T20:15:47,0.31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-10,76.5,62,68.1,76.5,62,68.1,60.7,78.7,0,0,0,,0,0,26.4,11.6,200,1015.4,47.7,12.9,,,,,2008-09-10T07:20:22,2008-09-10T20:13:41,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-11,81.1,58.8,67.4,82.5,58.8,67.4,60.7,80.8,0.058,100,16.67,rain,0,0,25.5,12.5,230.5,1009.9,46.1,9.7,,,,,2008-09-11T07:21:47,2008-09-11T20:11:34,0.37,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-12,66,56.2,60,66,56.2,60,52.8,78.2,0.185,100,25,rain,0,0,20.6,9.7,264.5,1013.6,62.8,11.1,,,,,2008-09-12T07:23:12,2008-09-12T20:09:27,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-13,64.2,50.8,58,64.2,50.8,58,50.8,77.7,0.003,100,12.5,rain,0,0,24.9,11.3,341.5,1017.5,48.1,10.4,,,,,2008-09-13T07:24:37,2008-09-13T20:07:19,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-14,66.2,54.1,59.5,66.2,54.1,59.5,47.6,67.1,0,0,0,,0,0,25.7,13.7,18.6,1020.5,46.4,10.1,,,,,2008-09-14T07:26:02,2008-09-14T20:05:12,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-15,62.8,47.6,55.8,62.8,46.3,55.7,44.9,67.9,0,0,0,,0,0,18.6,9.3,37,1022.4,59.1,12,,,,,2008-09-15T07:27:27,2008-09-15T20:03:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-16,63,46.7,55.3,63,44.9,54.8,42.8,64.2,0,0,0,,0,0,19.7,12.6,68.2,1021.6,45.8,13.4,,,,,2008-09-16T07:28:52,2008-09-16T20:00:56,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07149099999,07146099999,07156099999,07145099999,07153099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-17,60.7,48.1,54.3,60.7,45.6,53.8,40.2,60.1,0,0,0,,0,0,28.7,16.7,71.7,1019.9,62.5,16.7,,,,,2008-09-17T07:30:18,2008-09-17T19:58:48,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07153099999,07157099999,07147099999,07150099999"
"Paris, France",2008-09-18,61,45.7,52.8,61,42,51.7,41.4,65.5,0,0,0,,0,0,19.3,8.8,39.5,1019.7,41.4,11.8,,,,,2008-09-18T07:31:43,2008-09-18T19:56:40,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
